Independent,Relationship ID,P-Value,Relationship,Dependent,Type,Supported,Hypothesis ID,Mediator/Moderator,Source ID
50595,2671,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2672,0.05,Positive,26196,Regular,,6915-2a,,6915
50593,2673,0.05,Negative,26196,Regular,,6915-2a,,6915
50595,2674,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2675,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2676,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2677,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2678,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2679,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2680,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2681,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2682,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2683,0.05,Positive,26196,Regular,,6915-2b,,6915
50595,2684,0.05,Positive,26196,Regular,,6915-2b,,6915
50594,2685,0.05,Negative,26196,Regular,,6915-2b,,6915
26208,2686,0.01,Positive,26209,Regular,,6916-1a,,6916
26208,2687,0.01,Positive,26209,Regular,,6916-1a,,6916
26208,2688,0.01,Positive,26209,Regular,,6916-1a,,6916
26208,2689,0.01,Positive,26210,Regular,,6916-1b,,6916
26208,2690,0.01,Positive,26210,Regular,,6916-1b,,6916
26208,2691,0.01,Positive,26210,Regular,,6916-1b,,6916
26206,2692,0.01,Positive,26209,Regular,,6916-2a,,6916
26206,2693,0.01,Positive,26209,Regular,,6916-2a,,6916
26206,2694,0.01,Positive,26209,Regular,,6916-2a,,6916
26206,2695,0.01,Positive,26210,Regular,,6916-2b,,6916
26206,2696,0.01,Positive,26210,Regular,,6916-2b,,6916
26206,2697,0.01,Positive,26210,Regular,,6916-2b,,6916
26207,2698,0.01,Positive,26209,Regular,,6916-3a,,6916
26207,2699,0.01,Positive,26209,Regular,,6916-3a,,6916
26207,2700,0.01,Positive,26209,Regular,,6916-3a,,6916
26207,2701,0.01,negative,26210,Regular,,6916-3b,,6916
26207,2702,0.01,negative,26210,Regular,,6916-3b,,6916
26207,2703,0.01,negative,26210,Regular,,6916-3b,,6916
26209,2704,0.05,Positive,26211,Regular,,6916-4,,6916
26209,2705,0.05,Positive,26211,Regular,,6916-4,,6916
26209,2706,0.05,Positive,26211,Regular,,6916-4,,6916
26210,2707,no,Positive,26211,Regular,,6916-5,,6916
26210,2708,no,Positive,26211,Regular,,6916-5,,6916
26210,2709,no,Positive,26211,Regular,,6916-5,,6916
26209,2710,0.001,Both,26211,Moderating,,6916-6,26210,6916
26209,2711,0.001,Both,26211,Moderating,,6916-6,26210,6916
26209,2712,0.001,Both,26211,Moderating,,6916-6,26210,6916
26209,2713,0.001,Both,26211,Moderating,,6916-6,26210,6916
26209,2714,0.001,Both,26211,Moderating,,6916-6,26210,6916
26209,2715,0.001,Both,26211,Moderating,,6916-6,26210,6916
26209,2716,0.001,Both,26211,Moderating,,6916-6,26210,6916
26229,2717,0.001,,26228,Regular,,6917-1,,6917
26229,2718,0.001,,26228,Regular,,6917-1,,6917
26230,2719,no,,26228,Regular,,6917-2,,6917
26230,2720,no,,26228,Regular,,6917-2,,6917
26230,2721,no,,26228,Regular,,6917-2,,6917
26228,2722,0.01,,26235,Regular,,6917-3,,6917
26228,2723,0.01,,26235,Regular,,6917-3,,6917
26228,2724,0.01,,26231,Regular,,6917-4,,6917
26228,2725,0.01,,26231,Regular,,6917-4,,6917
26231,2726,0.01,,26234,Regular,,6917-5,,6917
26231,2727,0.01,,26234,Regular,,6917-5,,6917
26235,2728,0.01,,26234,Regular,,6917-6,,6917
26235,2729,0.01,,26234,Regular,,6917-6,,6917
26235,2730,0.01,,26231,Regular,,6917-7,,6917
26235,2731,0.01,,26231,Regular,,6917-7,,6917
26228,2732,0.01,,26234,Mediating,,6917-8,26235,6917
26228,2733,0.01,,26234,Mediating,,6917-8,26231,6917
26228,2734,,,26234,Mediating,,6917-8,26227,6917
26228,2735,,,26234,Mediating,,6917-8,26223,6917
26416,2736,0.01,Positive,26418,Regular,,6918-1,,6918
26416,2737,0.01,Positive,26418,Regular,,6918-1,,6918
26417,2738,0.01,Positive,26418,Regular,,6918-2,,6918
26417,2739,0.01,Positive,26418,Regular,,6918-2,,6918
26412,2740,0.01,Positive,26416,Regular,,6918-3a,,6918
26412,2741,0.01,Positive,26416,Regular,,6918-3a,,6918
26414,2742,0.01,Negative,26416,Regular,,6918-3b,,6918
26414,2743,0.01,Negative,26416,Regular,,6918-3b,,6918
26411,2744,0.01,Positive,26417,Regular,,6918-4a,,6918
26411,2745,0.01,Positive,26417,Regular,,6918-4a,,6918
26413,2746,0.01,Negative,26417,Regular,,6918-4b,,6918
26413,2747,0.01,Negative,26417,Regular,,6918-4b,,6918
26243,2748,0.05,Positive,26237,Regular,,6919-1,,6919
26243,2749,0.05,Positive,26237,Regular,,6919-1,,6919
26243,2750,0.05,Positive,26237,Regular,,6919-2,,6919
26243,2751,0.05,Positive,26237,Regular,,6919-2,,6919
26244,2752,0.05,Positive,26238,Regular,,6919-3,,6919
26244,2753,0.05,Positive,26238,Regular,,6919-3,,6919
26244,2754,0.05,Positive,26238,Regular,,6919-4,,6919
26244,2755,0.05,Positive,26238,Regular,,6919-4,,6919
26245,2756,0.005,positive,26252,regular,,6924-1,,6924
26246,2757,0.005,positive,26252,regular,,6924-1,,6924
26247,2758,0.005,positive,26252,regular,,6924-1,,6924
26248,2759,0.005,positive,26252,regular,,6924-1,,6924
26249,2760,0.005,positive,26252,regular,,6924-1,,6924
26250,2761,0.005,positive,26252,regular,,6924-1,,6924
26245,2762,0.05,negative,26253,regular,,6924-2,,6924
26245,2763,0.05,negative,26254,regular,,6924-2,,6924
26245,2764,0.05,negative,26255,regular,,6924-2,,6924
26245,2765,0.05,negative,26256,regular,,6924-2,,6924
26245,2766,0.05,negative,26257,regular,,6924-2,,6924
26245,2767,0.05,negative,26258,regular,,6924-2,,6924
26246,2768,0.05,negative,26253,regular,,6924-2,,6924
26246,2769,0.05,negative,26254,regular,,6924-2,,6924
26246,2770,0.05,negative,26255,regular,,6924-2,,6924
26246,2771,0.05,negative,26256,regular,,6924-2,,6924
26246,2772,0.05,negative,26257,regular,,6924-2,,6924
26246,2773,0.05,negative,26258,regular,,6924-2,,6924
26247,2774,0.05,negative,26253,regular,,6924-2,,6924
26247,2775,0.05,negative,26254,regular,,6924-2,,6924
26247,2776,0.05,negative,26255,regular,,6924-2,,6924
26247,2777,0.05,negative,26256,regular,,6924-2,,6924
26247,2778,0.05,negative,26257,regular,,6924-2,,6924
26247,2779,0.05,negative,26258,regular,,6924-2,,6924
26248,2780,0.05,negative,26253,regular,,6924-2,,6924
26248,2781,0.05,negative,26254,regular,,6924-2,,6924
26248,2782,0.05,negative,26255,regular,,6924-2,,6924
26248,2783,0.05,negative,26256,regular,,6924-2,,6924
26248,2784,0.05,negative,26257,regular,,6924-2,,6924
26248,2785,0.05,negative,26258,regular,,6924-2,,6924
26249,2786,0.05,negative,26253,regular,,6924-2,,6924
26249,2787,0.05,negative,26254,regular,,6924-2,,6924
26249,2788,0.05,negative,26255,regular,,6924-2,,6924
26249,2789,0.05,negative,26256,regular,,6924-2,,6924
26249,2790,0.05,negative,26257,regular,,6924-2,,6924
26249,2791,0.05,negative,26258,regular,,6924-2,,6924
26252,2792,0.001,negative,26253,regular,,6924-3,,6924
26252,2793,0.001,negative,26254,regular,,6924-3,,6924
26252,2794,0.001,negative,26255,regular,,6924-3,,6924
26252,2795,0.001,negative,26256,regular,,6924-3,,6924
26252,2796,0.001,negative,26257,regular,,6924-3,,6924
26252,2797,0.001,negative,26258,regular,,6924-3,,6924
26252,2798,0.001,negative,26258,regular,,6924-3,,6924
26252,2799,0.001,negative,26258,regular,,6924-3,,6924
26252,2800,0.001,negative,26258,regular,,6924-3,,6924
26252,2801,0.001,negative,26258,regular,,6924-3,,6924
26250,2802,0.05,negative,26252,regular,,6924-4,,6924
26250,2803,0.05,negative,26252,regular,,6924-4,,6924
26250,2804,0.05,negative,26245,regular,,6924-5,,6924
26250,2805,0.05,negative,26246,regular,,6924-5,,6924
26250,2806,0.05,negative,26247,regular,,6924-5,,6924
26250,2807,0.05,negative,26248,regular,,6924-5,,6924
26250,2808,0.05,negative,26249,regular,,6924-5,,6924
26250,2809,0.05,negative,26249,regular,,6924-5,,6924
26251,2810,no,negative,26252,regular,,6924-6,,6924
26251,2811,0.05,positive,26253,regular,,6924-7,,6924
26251,2812,0.05,positive,26254,regular,,6924-7,,6924
26251,2813,0.05,positive,26255,regular,,6924-7,,6924
26251,2814,0.05,positive,26256,regular,,6924-7,,6924
26251,2815,0.05,positive,26257,regular,,6924-7,,6924
26251,2816,0.05,positive,26258,regular,,6924-7,,6924
26251,2817,0.05,positive,26258,regular,,6924-7,,6924
26251,2818,0.05,positive,26258,regular,,6924-7,,6924
26251,2819,0.05,positive,26258,regular,,6924-7,,6924
26251,2820,0.05,positive,26258,regular,,6924-7,,6924
26250,2821,0.05,positive,26253,regular,,6924-8,,6924
26250,2822,0.05,positive,26254,regular,,6924-8,,6924
26250,2823,0.05,positive,26255,regular,,6924-8,,6924
26250,2824,0.05,positive,26256,regular,,6924-8,,6924
26250,2825,0.05,positive,26257,regular,,6924-8,,6924
26250,2826,0.05,positive,26258,regular,,6924-8,,6924
26251,2827,0.05,positive,26253,regular,,6924-8,,6924
26251,2828,0.05,positive,26254,regular,,6924-8,,6924
26251,2829,0.05,positive,26255,regular,,6924-8,,6924
26251,2830,0.05,positive,26256,regular,,6924-8,,6924
26251,2831,0.05,positive,26257,regular,,6924-8,,6924
26251,2832,0.05,positive,26258,regular,,6924-8,,6924
26295,2833,no,positive,26299,regular,,6929-1a,,6929
26295,2834,no,positive,26299,regular,,6929-1a,,6929
26295,2835,0.05,positive,26300,regular,,6929-1b,,6929
26295,2836,0.05,positive,26300,regular,,6929-1b,,6929
26295,2837,0.05,positive,26298,regular,,6929-1c,,6929
26295,2838,0.05,positive,26298,regular,,6929-1c,,6929
26296,2839,0.05,positive,26299,regular,,6929-2a,,6929
26296,2840,0.05,positive,26299,regular,,6929-2a,,6929
26296,2841,0.05,positive,26300,regular,,6929-2b,,6929
26296,2842,0.05,positive,26300,regular,,6929-2b,,6929
26296,2843,0.05,positive,26298,regular,,6929-2c,,6929
26296,2844,0.05,positive,26298,regular,,6929-2c,,6929
26297,2845,0.05,positive,26299,regular,,6929-3a,,6929
26297,2846,0.05,positive,26299,regular,,6929-3a,,6929
26297,2847,0.05,positive,26300,regular,,6929-3b,,6929
26297,2848,0.05,positive,26300,regular,,6929-3b,,6929
26297,2849,0.05,positive,26298,regular,,6929-3c,,6929
26297,2850,0.05,positive,26298,regular,,6929-3c,,6929
50530,2851,0.001,negative,26429,Regular,,6931-1,,6931
50530,2852,0.001,negative,26429,Regular,,6931-1,,6931
50530,2853,0.001,negative,26429,Regular,,6931-1,,6931
50531,2854,0.001,positive,26429,Regular,,6931-1,,6931
26435,2855,0.01,No relationship,50519,Regular,,6934-1,,6934
26435,2856,0.01,No relationship,50519,Regular,,6934-1,,6934
50515,2857,0.01,No relationship,50519,Regular,,6934-1,,6934
50516,2858,0.01,No relationship,50519,Regular,,6934-1,,6934
50517,2859,0.01,No relationship,50519,Regular,,6934-1,,6934
26435,2860,0.01,No relationship,50520,Regular,,6934-2,,6934
26435,2861,0.01,No relationship,50520,Regular,,6934-2,,6934
50515,2862,0.01,No relationship,50520,Regular,,6934-2,,6934
50516,2863,0.01,No relationship,50520,Regular,,6934-2,,6934
50517,2864,0.01,No relationship,50520,Regular,,6934-2,,6934
26435,2865,0.01,No relationship,26444,Regular,,6934-3,,6934
26435,2866,0.01,No relationship,26444,Regular,,6934-3,,6934
50515,2867,0.01,No relationship,26444,Regular,,6934-3,,6934
50516,2868,0.01,No relationship,26444,Regular,,6934-3,,6934
50517,2869,0.01,No relationship,26444,Regular,,6934-3,,6934
50515,2870,0.05,No relationship,26433,Regular,,6934-4,,6934
50516,2871,0.05,No relationship,26433,Regular,,6934-4,,6934
50516,2872,0.05,No relationship,26433,Regular,,6934-4,,6934
26435,2873,0.01,No relationship,26433,Regular,,6934-5,,6934
50515,2874,0.01,No relationship,26433,Regular,,6934-5,,6934
50516,2875,0.01,No relationship,26433,Regular,,6934-5,,6934
50517,2876,0.01,No relationship,26433,Regular,,6934-5,,6934
26723,2877,0.05,Positive,26775,regular,,6936-1,,6936
26720,2878,no,Positive,26776,regular,,6936-1,,6936
26726,2879,0.05,Positive,26775,regular,,6936-2,,6936
26726,2880,no,Negative,26776,regular,,6936-2,,6936
26738,2881,0.05,Positive,26775,regular,,6936-3,,6936
26735,2882,no,Positive,26776,regular,,6936-3,,6936
26747,2883,0.05,Positive,26775,regular,,6936-4,,6936
26747,2884,no,Negative,26776,regular,,6936-4,,6936
26756,2885,no,Positive,26775,regular,,6936-5,,6936
26750,2886,no,Positive,26776,regular,,6936-5,,6936
26756,2887,Partial,Positive,26775,regular,,6936-6,,6936
26756,2888,Partial,Positive,26775,regular,,6936-6,,6936
26756,2889,Partial,Positive,26775,regular,,6936-6,,6936
26756,2890,Partial,Positive,26775,regular,,6936-6,,6936
26756,2891,Partial,Negative,26776,regular,,6936-6,,6936
26462,2892,no,Negative,26461,Regular,,6938-1,,6938
26462,2893,no,Negative,26461,Regular,,6938-1,,6938
26473,2894,0.01,Positive,26461,Regular,,6938-2a,,6938
26465,2895,0.01,Positive,26461,Regular,,6938-2a,,6938
26465,2896,0.01,Positive,26461,Regular,,6938-2a,,6938
26466,2897,0.01,Positive,26461,Regular,,6938-2a,,6938
26466,2898,0.01,Positive,26461,Regular,,6938-2a,,6938
26469,2899,0.01,Positive,26461,Regular,,6938-2b,,6938
26469,2900,0.01,Positive,26461,Regular,,6938-2b,,6938
26471,2901,0.01,Positive,26461,Regular,,6938-2b,,6938
26474,2902,no,Positive,26461,Regular,,6938-3,,6938
26474,2903,no,Positive,26461,Regular,,6938-3,,6938
60587,2904,no,Relationship exists,26461,moderating,,6938-5,26474,6938
60587,2905,no,Relationship exists,26461,moderating,,6938-5,26474,6938
60587,2906,no,Relationship exists,26461,moderating,,6938-5,26474,6938
26606,2907,0.05,Positive,26609,Regular,,6940-1a,,6940
26606,2908,0.05,Positive,26609,Regular,,6940-1a,,6940
26606,2909,0.05,Positive,26607,Regular,,6940-1a,,6940
26613,2910,0.05,Positive,26609,Regular,,6940-1b,,6940
26613,2911,0.05,Positive,26607,Regular,,6940-1b,,6940
26613,2912,0.05,Positive,26605,Regular,,6940-1b,,6940
26611,2913,0.05,Positive,26609,Regular,,6940-1c,,6940
26611,2914,0.05,Positive,26607,Regular,,6940-1c,,6940
26611,2915,0.05,Positive,26605,Regular,,6940-1c,,6940
26605,2916,0.05,No relationship,26609,Regular,,6940-1d,,6940
26610,2917,0.05,No relationship,26609,Regular,,6940-1d,,6940
26612,2918,0.05,No relationship,26609,Regular,,6940-1d,,6940
26614,2919,0.05,No relationship,26609,Regular,,6940-1d,,6940
26615,2920,0.05,No relationship,26609,Regular,,6940-1d,,6940
26616,2921,0.05,No relationship,26609,Regular,,6940-1d,,6940
50440,2922,0.05,No relationship,26609,Regular,,6940-1d,,6940
26605,2923,0.05,No relationship,26607,Regular,,6940-1d,,6940
26610,2924,0.05,No relationship,26607,Regular,,6940-1d,,6940
26612,2925,0.05,No relationship,26607,Regular,,6940-1d,,6940
26614,2926,0.05,No relationship,26607,Regular,,6940-1d,,6940
26615,2927,0.05,No relationship,26607,Regular,,6940-1d,,6940
26616,2928,0.05,No relationship,26607,Regular,,6940-1d,,6940
50440,2929,0.05,No relationship,26607,Regular,,6940-1d,,6940
26641,2930,0.01,Positive,26631,Regular,,6941-1a,,6941
26641,2931,0.01,Positive,26632,Regular,,6941-1a,,6941
26641,2932,0.01,Positive,26633,Regular,,6941-1a,,6941
26641,2933,0.01,Positive,26634,Regular,,6941-1a,,6941
60586,2934,0.05,Positive,26635,Regular,,6941-1b,,6941
60586,2935,0.05,Positive,26635,Regular,,6941-1b,,6941
60586,2936,0.05,Positive,26636,Regular,,6941-1b,,6941
60586,2937,0.05,Positive,26637,Regular,,6941-1b,,6941
60586,2938,0.05,Positive,26638,Regular,,6941-1b,,6941
60586,2939,0.05,Positive,26639,Regular,,6941-1c,,6941
60586,2940,0.05,Positive,26639,Regular,,6941-1c,,6941
60586,2941,0.05,Positive,26639,Regular,,6941-1c,,6941
26664,2942,no,Positive,26631,Regular,,6941-2a,,6941
26664,2943,no,Positive,26631,Regular,,6941-2a,,6941
26664,2944,no,Positive,26632,Regular,,6941-2a,,6941
26664,2945,no,Positive,26633,Regular,,6941-2a,,6941
26664,2946,no,Positive,26634,Regular,,6941-2a,,6941
26666,2947,no,Positive,26635,Regular,,6941-2b,,6941
26666,2948,no,Positive,26635,Regular,,6941-2b,,6941
26666,2949,no,Positive,26636,Regular,,6941-2b,,6941
26666,2950,no,Positive,26637,Regular,,6941-2b,,6941
26666,2951,no,Positive,26638,Regular,,6941-2b,,6941
26666,2952,no,Positive,26639,Regular,,6941-2c,,6941
26666,2953,no,Positive,26639,Regular,,6941-2c,,6941
26666,2954,no,Positive,26640,Regular,,6941-2c,,6941
26667,2955,0.05,Positive,26635,Regular,,6941-3a,,6941
26667,2956,0.05,Positive,26635,Regular,,6941-3a,,6941
26667,2957,0.05,Positive,26636,Regular,,6941-3a,,6941
26667,2958,0.05,Positive,26637,Regular,,6941-3a,,6941
26667,2959,0.05,Positive,26638,Regular,,6941-3a,,6941
26667,2960,0.01,Positive,26639,Regular,,6941-3b,,6941
26667,2961,0.01,Positive,26639,Regular,,6941-3b,,6941
26667,2962,0.01,Positive,26640,Regular,,6941-3b,,6941
26668,2963,0.05,Positive,26631,Regular,,6941-4a,,6941
26668,2964,0.05,Positive,26632,Regular,,6941-4a,,6941
26668,2965,0.05,Positive,26633,Regular,,6941-4a,,6941
26668,2966,0.05,Positive,26633,Regular,,6941-4a,,6941
26668,2967,0.05,Positive,26634,Regular,,6941-4a,,6941
26668,2968,no,Positive,26635,Regular,,6941-4b,,6941
26668,2969,no,Positive,26636,Regular,,6941-4b,,6941
26668,2970,no,Positive,26637,Regular,,6941-4b,,6941
26668,2971,no,Positive,26637,Regular,,6941-4b,,6941
26668,2972,no,Positive,26638,Regular,,6941-4b,,6941
26669,2973,Partial 0.1,Positive,26639,Regular,,6941-5,,6941
26669,2974,Partial 0.2,Positive,26639,Regular,,6941-5,,6941
26669,2975,Partial 0.1,Positive,26640,Regular,,6941-5,,6941
49999,2976,0.001,positive,27525,Mediator,,7150-1,27528,7150
49999,2977,0.001,positive,27525,Mediator,,7150-1,27528,7150
49999,2978,0.001,positive,27525,Mediator,,7150-1,27528,7150
49999,2979,0.019,positive,27525,Mediator,,7150-1,27527,7150
49999,2980,0.063,positive,27526,Regular,,7150-2,,7150
49999,2981,0.063,positive,27526,Regular,,7150-2,,7150
49999,2982,0.0149999999999999,negative,27524,Regular,,7150-3,,7150
49999,2983,0.0149999999999999,negative,27524,Regular,,7150-3,,7150
49999,2984,0.01,negative,27530,Regular,,7150-4,,7150
49999,2985,0.01,negative,27530,Regular,,7150-4,,7150
27535,2986,0.05,positive,27537,Regular,,7151-1,,7151
27535,2987,0.05,positive,27537,Regular,,7151-1,,7151
27536,2988,0.05,positive,27537,Regular,,7151-2,,7151
27536,2989,0.05,positive,27537,Regular,,7151-2,,7151
27531,2990,no,positive,27535,Regular,,7151-3,,7151
27531,2991,no,positive,27535,Regular,,7151-3,,7151
27532,2992,0.05,positive,27535,Regular,,7151-4,,7151
27532,2993,0.05,positive,27535,Regular,,7151-4,,7151
27533,2994,0.05,positive,27535,Regular,,7151-5,,7151
27533,2995,0.05,positive,27535,Regular,,7151-5,,7151
27533,2996,0.05,positive,27536,Regular,,7151-6,,7151
27533,2997,0.05,positive,27536,Regular,,7151-6,,7151
27534,2998,no,positive,27536,Regular,,7151-7,,7151
27534,2999,no,positive,27536,Regular,,7151-7,,7151
27532,3000,no,positive,27536,Regular,,7151-8,,7151
27532,3001,no,positive,27536,Regular,,7151-8,,7151
27564,3002,0.05,Positive,27568,Regular,,7152-1,,7152
27564,3003,0.05,Positive,27568,Regular,,7152-1,,7152
27564,3004,0.05,Positive,27568,Regular,,7152-1,,7152
27564,3005,0.05,Positive,27568,Regular,,7152-1,,7152
27564,3006,0.05,Positive,27568,Mediating,,7152-2,27567,7152
27564,3007,0.05,Positive,27568,Mediating,,7152-2,27566,7152
27564,3008,0.05,Positive,27568,Mediating,,7152-2,27551,7152
27564,3009,0.05,Positive,27568,Mediating,,7152-2,27551,7152
27564,3010,0.05,Positive,27568,Mediating,,7152-2,27551,7152
27564,3011,no,Positive,27568,Mediating,,7152-3,27563,7152
27564,3012,no,Positive,27568,Mediating,,7152-3,27563,7152
27564,3013,no,Positive,27568,Mediating,,7152-3,27563,7152
27564,3014,no,Positive,27568,Mediating,,7152-3,27563,7152
27564,3015,0.05,Positive,27568,Mediating,,7152-4,27565,7152
27564,3016,0.05,Positive,27568,Mediating,,7152-4,27565,7152
27564,3017,0.05,Positive,27568,Mediating,,7152-4,27565,7152
27564,3018,0.05,Positive,27568,Mediating,,7152-4,27565,7152
28420,3019,0.05,positive,28425,regular,,7153-1,,7153
28420,3020,0.05,positive,28425,regular,,7153-1,,7153
28716,3021,0.05,Positive,28689,regular,,7154-1,,7154
28718,3022,0.05,Positive,28689,regular,,7154-1,,7154
28719,3023,0.05,Positive,28689,regular,,7154-1,,7154
28722,3024,0.05,Positive,28689,regular,,7154-1,,7154
28716,3025,0.01,Positive,28691,regular,,7154-2,,7154
28718,3026,0.01,Positive,28691,regular,,7154-2,,7154
28719,3027,0.01,Positive,28691,regular,,7154-2,,7154
28722,3028,0.01,Positive,28691,regular,,7154-2,,7154
28716,3029,no,Positive,28709,regular,,7154-3,,7154
28718,3030,no,Positive,28709,regular,,7154-3,,7154
28719,3031,no,Positive,28709,regular,,7154-3,,7154
28722,3032,no,Positive,28709,regular,,7154-3,,7154
27594,3033,0.05,positive,27595,Regular,,7155-1a,,7155
27594,3034,0.05,positive,27595,Regular,,7155-1a,,7155
27594,3035,0.05,positive,27595,mediator,,7155-1b,27593,7155
27594,3036,0.05,positive,27595,mediator,,7155-1b,27593,7155
27594,3037,0.05,positive,27595,mediator,,7155-1b,27593,7155
27594,3038,0.05,positive,27592,Regular,,7155-2,,7155
27594,3039,0.05,positive,27592,Regular,,7155-2,,7155
27594,3040,0.05,positive,27592,mediator,,7155-3,27596,7155
27594,3041,0.05,positive,27592,mediator,,7155-3,27596,7155
27594,3042,0.05,positive,27592,mediator,,7155-3,27596,7155
27594,3043,0.05,positive,27590,Regular,,7155-4,,7155
27594,3044,0.05,positive,27590,Regular,,7155-4,,7155
27594,3045,0.05,positive,27590,Mediator,,7155-5,27593,7155
27594,3046,0.05,positive,27590,Mediator,,7155-5,27593,7155
27594,3047,0.05,positive,27590,Mediator,,7155-5,27593,7155
27606,3048,No,No effect,27603,Regular,,7156-1a,,7156
27606,3049,No,Negative,27603,Regular,,7156-1b,,7156
27606,3050,No,Positive,27603,Regular,,7156-1c,,7156
27606,3051,0.05,Negative,,Regular,,7156-2,,7156
27606,3052,0.05,Negative,27603,Regular,,7156-3a,,7156
27598,3053,0.01,Has effect,27603,Regular,,7156-4a,,7156
27598,3054,0.01,Has effect,27603,Regular,,7156-4a,,7156
27598,3055,0.001,Has effect,27603,Regular,,7156-4b,,7156
27598,3056,0.001,Has effect,27603,Regular,,7156-4b,,7156
27598,3057,0.001,Has effect,27603,Regular,,7156-4b,,7156
28331,3058,0.01,positive,28334,regular,,7339-1,,7339
28331,3059,0.001,positive,28335,regular,,7339-1,,7339
28331,3060,0.001,positive,28336,regular,,7339-1,,7339
28331,3061,0.001,positive,28337,regular,,7339-1,,7339
28331,3062,0.001,positive,28338,regular,,7339-1,,7339
28331,3063,0.01,positive,28334,moderating,,7339-2,28332,7339
28331,3064,0.001,positive,28335,moderating,,7339-2,28332,7339
28331,3065,0.001,positive,28336,moderating,,7339-2,28332,7339
28331,3066,0.001,positive,28337,moderating,,7339-2,28332,7339
28331,3067,0.01,positive,28334,moderating,,7339-2,28330,7339
28331,3068,0.001,positive,28335,moderating,,7339-2,28330,7339
28331,3069,0.001,positive,28336,moderating,,7339-2,28330,7339
28331,3070,0.001,negative,28334,moderating,,7339-3,28333,7339
28331,3071,0.001,negative,28335,moderating,,7339-3,28333,7339
28331,3072,0.001,negative,28336,moderating,,7339-3,28333,7339
28331,3073,0.001,negative,28337,moderating,,7339-3,28333,7339
28331,3074,0.001,negative,28334,moderating,,7339-3,28330,7339
28331,3075,0.001,negative,28335,moderating,,7339-3,28330,7339
28331,3076,0.001,negative,28336,moderating,,7339-3,28330,7339
