SourceId,HypothesisId,Annotation,Text
6812,6812-1b,"[u'Short-term outsourcing relationships', u'medium-', u'long-term relationships']",Buy-in or fee-for-service controls will be more successful than partnerships.
6812,6812-1c,"[u'Short-term outsourcing relationships', u'medium-', u'long-term relationships', u'Industry type', u'IT outsourcing strategy dimensions', u'outsourcing success']",Short-term outsourcing relationships will be more successful than medium- or long-term relationships.
6812,6812-1c,"[u'Industry type', u'IT outsourcing strategy dimensions', u'outsourcing success']",Short-term outsourcing relationships will be more successful than medium- or long-term relationships.
6812,6812-2a,"[u'Industry type', u'IT outsourcing strategy dimensions', u'outsourcing success']",Industry type will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2a,"[u'Organization size', u'IT outsourcing strategy dimensions', u'outsourcing success']",Industry type will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2a,"[u'Organization size', u'IT outsourcing strategy dimensions', u'outsourcing success']",Industry type will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2a,"[u'Organization size', u'IT outsourcing strategy dimensions', u'outsourcing success']",Industry type will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2a,"[u'Organization size', u'IT outsourcing strategy dimensions', u'outsourcing success']",Industry type will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2b,"[u'Organization size', u'IT outsourcing strategy dimensions', u'outsourcing success']",Organization size will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2b,"[u'size of the IT function', u'IT outsourcing strategy dimensions', u'outsourcing success']",Organization size will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2b,"[u'size of the IT function', u'IT outsourcing strategy dimensions', u'outsourcing success']",Organization size will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2b,"[u'size of the IT function', u'IT outsourcing strategy dimensions', u'outsourcing success']",Organization size will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2b,"[u'size of the IT function', u'IT outsourcing strategy dimensions', u'outsourcing success']",Organization size will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2c,"[u'size of the IT function', u'IT outsourcing strategy dimensions', u'outsourcing success']",The size of the IT function will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2c,"[u'Gestalts', u'feasible sets of internally consistent configurations', u'non-gestalts', u'incongruent configurations', u'outsourcing success']",The size of the IT function will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2c,"[u'Gestalts', u'feasible sets of internally consistent configurations', u'non-gestalts', u'incongruent configurations', u'outsourcing success']",The size of the IT function will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2c,"[u'Gestalts', u'feasible sets of internally consistent configurations', u'non-gestalts', u'incongruent configurations', u'outsourcing success']",The size of the IT function will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-2c,"[u'Gestalts', u'feasible sets of internally consistent configurations', u'non-gestalts', u'incongruent configurations', u'outsourcing success']",The size of the IT function will moderate the effects of IT outsourcing strategy dimensions on outsourcing success.
6812,6812-3,"[u'Gestalts', u'feasible sets of internally consistent configurations', u'non-gestalts', u'incongruent configurations', u'outsourcing success']","Gestalts (i.e.,feasible sets of internally consistent configurations) will outperform non-gestalts (i.e.,incongruent configurations) with respect to outsourcing success."
6812,6812-4a,"[u'Independent gestalts', u'other gestalts', u'strategic competence']",Independent gestalts will outperform other gestalts on strategic competence.
6812,6812-4b,"[u'Arm\u2019s-length gestalts', u'other gestalts', u'cost efficiency']",Arm’s-length gestalts will outperform other gestalts on cost efficiency.
6812,6812-4c,"[u'Embedded gestalts', u'other gestalts', u'technology catalysis']",Embedded gestalts will outperform other gestalts on technology catalysis.
6813,6813-1a,"[u'DSSs', u'incremental returns/profits', u'incremental returns/profits', u'DSSs', u'experts\u2019 evaluation of the decisions', u'Excel-only tool']",DSSs will generate more incremental returns/profits relative to the Excel-only tool.
6813,6813-1b,"[u'DSSs', u'experts\u2019 evaluation of the decisions', u'Excel-only tool', u'DSSs', u'subjective evaluation of the decision outcomes', u'Excel-only tool']",DSSs will result in more favorable experts’ evaluation of the decisions relative to the Excel-only tool.
