Ranking,Percent Helpful,Author,Total Reviews,Author ID,Helpful Votes
5818,0.85,Amazon Customer,318,A1H1UEDPDQWOBS,356
5819,0.84,B. Cravens,88,A2AWMJMLLPBHDK,1462
5820,0.9,Cynthia Ross,98,A17FAPL0PIDDXQ,616
5821,0.91,Thinking Out Loud,135,A37GDUTBL9PJT1,1020
5822,0.78,B. Hoover,585,A21YCI6YXLZGS3,270
5823,0.98,Artemaria,66,A3V2P1ZV2LETF3,5269
5824,0.81,John H. Manhold,531,A1Z6VWDAZIJX69,1126
5825,0.82,FrozenCloud,111,A19YJ5AMKP5V9O,428
5826,0.87,R. Hurley,264,A2E4WUWU47USRN,725
5827,0.83,An Amazon Customer,213,A94S2Y2RON2II,973
5828,0.79,Karen Tiede,323,A2ZHSXTQO831OS,2054
5829,0.74,endlesswonderofreading,447,A37WSPUFPY8LL9,1301
5830,0.74,K. Davis,706,A3IF2RRR8R84BV,1932
5831,0.99,Pacia,25,A2VEC5SMVO3BDV,817
5832,0.81,Lifestilled,565,A1RHBPU1979Q3Z,379
5833,0.7,classicalsteve,322,ACJVGDN8G386P,1235
5834,0.88,Becca,375,A2QC9920F42ORM,492
5835,0.92,Amazon Customer,350,A1U1ALQQMB6J22,2386
5836,0.83,Cheryl,872,A1CKPO4W2C5PBK,1113
5837,0.84,T. Skylar,492,A2U80IPZXN5V1U,2728
5838,0.8,Amazon Customer,573,A2ME89MSWVG9NF,1757
5839,0.84,Scarlet Aingeal,240,A2PNA8FIEF91QW,539
5840,0.84,DZRhino,395,A20G074MWH9U7O,1172
5841,0.95,Will West,44,A1AAJTXGY3LP85,655
5842,0.94,Jackrbike,86,A1UKV82U34CY5E,1759
5843,0.87,MomAzon,86,A1VO2YYQ7IVRR9,1566
5844,0.89,Alexis G,124,A2NUBB5SKC3E9Z,442
5845,0.81,Melissa Mendoza with Alpha Book Club,960,A1FHORELHKWYF8,471
5846,0.95,T. Poole,88,A2WMT3F6OX816J,1342
5847,0.95,Sabriel,31,A1VFJDL56QIPR9,8933
5848,0.89,Radio Prepper,96,A3HEU0C1S0CFI3,1813
5849,0.91,Mary Jo Toth,781,A3DANGFIJBZP20,584
5850,0.74,Christy H,1796,A23Z8CIZYWBL75,527
5851,0.94,Adventurer,115,A1ZL2511H47Y32,369
5852,0.85,NomadicShopperTX,288,A3KURTMF4YP4S2,419
5853,0.95,A. Ferreira,159,A2UK5HQS62ESQP,918
5854,0.89,Lora,351,A1P99HOPB4LB9I,746
5855,0.81,Mvargus,439,A2K0H6HYH8WB5F,1193
5856,0.73,Jessica P,1396,A1CQSMS4KPL2R,618
5857,0.79,Colinda,631,A1E50L7PCVXLN4,1393
5858,0.97,Elana,96,AJJ3ZKLK9H9ZL,231
5859,0.95,Vegas Gar,65,A2DANAFQ46KC7D,1994
5860,0.76,David H. Birley,604,A142UV53K381N9,1455
5861,0.89,Ricki H.,433,A3SG593AJWRL00,675
5862,0.97,Jill Ward,80,A19BG46CBWTJB,345
5863,0.87,Happy Girl,251,A3U1UV0F99LH9E,428
5864,0.85,Professor May,276,A3MVMPFBN1RFFV,2627
5865,0.93,kimberley carr,560,AFQXMUALNERXZ,346
5866,0.81,dreaming of the sun,251,A2BJ8I16EBFRET,863
5867,0.89,Jess T.,323,A1LM4PSE0HJQDW,528
5868,0.95,Phil,133,AW4UMAYI7VQSU,573
5869,0.9,bakerusc,69,A2XTBCZTKLUQVI,320
5870,0.85,Bennet Pomerantz,824,A2F7CCPK4QL359,7307
5871,0.72,Jean E. Pouliot,1160,A140XH16IKR4B0,8014
5872,0.95,BFS,80,AUFFCOMUJZAD1,716
5873,0.86,Jeannine Cecchini,182,A2K4AV0NUH9IGE,575
5874,0.93,Scribbler,158,A1GQ5ORAW7MYCU,1344
5875,0.85,ArJay,412,A2ALRIE3XQIEWV,500
5876,0.96,basementjack,67,A35AAI6C5QX0HA,1169
5877,0.81,KLV,409,A1FUH1O6FCTUYG,519
5878,0.84,Hawk eye,378,A18ZYBZLR66IWK,510
5879,0.87,Jay,87,A1YZ0GK1S1DCRW,380
5880,0.92,Annette,190,AX3GWKHTWUZI6,1159
5881,0.77,Danielle Stanley,869,A3UV90IWRL6C9U,434
5882,0.8,Angela,370,AY6RTUGKDA48G,379
5883,0.92,erobbins33,537,A2JCWBS3PE6MKE,496
5884,0.89,Ophelia,154,A3HWTA1DX08UAJ,615
5885,0.88,T.B.,116,A1F4M5HFKYUGLF,1325
5886,0.9,Cara Putman,577,A36BQWQPYU6FRM,1019
5887,0.91,Julie Haigh,203,A1XVIU9XDSYH05,389
5888,0.84,Outdoor Survivalists,257,A2S0GQC274G82S,515
5889,0.87,Proper Bostonian,306,A2KZH1QYHRJRB7,387
5890,0.76,John S Harris,631,A1P2NBM3P3TS2X,4252
5891,0.87,Ohioan,1094,A232HUAELH5J6V,1602
5892,0.96,margaritamaudiib,79,A1RHBM0ZAC8XV0,369
5893,0.82,PURPLE JEWELS,725,A28V8F738Y1AYV,840
5894,0.91,B. Cathey,279,A3UZQ1IW3XUZ73,2535
5895,0.85,Amazon Customer,396,A23AKO4BZLZ8DE,810
5896,0.73,A. Burchfield,866,A3DGB4HN3QCGAL,4000
5897,0.79,theresa,801,A2I8KUDXTC9WYI,629
5898,0.9,A. Gammill,411,A2OZBJ58CML9OS,6431
5899,0.94,ca.roybal,66,A17SL464CLQAT8,811
5900,0.96,~V,40,AT1LDLKCD4PZ1,1997
5901,0.9,M. Stewart,265,A1E1L1OJZQI3OO,1228
5902,0.9,aglowucannotsee,230,A2MOVLZ429BFLZ,716
5903,0.9,frankfromnj,185,A34WRF3C70VMLL,1467
5904,0.77,G. Robinson,811,A1JBP9R0PA5DW3,3723
5905,0.87,Blake Fraina,216,A1Y7C52533BA2H,978
5906,0.85,CatChat,170,AGK11TF4U2187,2996
5907,0.8,E.Paige,540,A1DNXL8BIR5R8R,1283
5908,0.91,P. Adrian,378,A3J6ZI3CZPJ195,1333
5909,0.81,misplaced cajun,527,A184CV1WH222HX,983
5910,0.93,JF,36,A2TMNAUD8QLPKY,1582
5911,0.94,Meredith,436,A2CA0MYM4FCQSJ,1833
5912,0.89,Terisa,481,A2I4SQOSEF7WH5,536
5913,0.79,Succinct  Reviews,503,A3AWV00ZU7MSK1,1071
5914,0.77,Amazon Customer,328,A1M9126YPQPS3L,2401
5915,0.81,B. Ackley,190,AM9YB0BKXFH7Z,1866
5916,0.88,Schutzenschnurr,194,A2LR03AY7BLCWS,573
5917,0.88,Galina Strizheva,54,A39AUZFEHZZ6RB,730
5918,0.9,Amazon Customer,845,A2391DU1LZODF7,665
5919,0.94,Breanne,165,A3S6N7PEWZRLSI,411
5920,0.79,Caroline L.,446,A11TAGIXNN10QJ,753
5921,0.7,L Miller,974,AGGDI4VWPPZ6J,2019
5922,0.84,Book Babe,225,A1C8101JACIU0F,575
5923,0.73,R. Seward,537,AVVK3WYO1TRZO,1884
5924,0.83,R. DelParto,843,AFJFXN42RZ3G2,3414
5925,0.87,A. Black,143,AGFFF8TSKHJ3R,829
5926,0.95,Merrily Baird,148,A3JRKLAPHMT1B6,1467
5927,0.9,Charles Burns,105,A3H6PPWWDIC8KX,1157
5928,0.86,william and Ryl,281,A20CNVEG5SQYBE,294
5929,0.87,Timothy Walker,366,AOVI5Y45L6B0J,3488
5930,0.88,Peter J. Ward,141,A26JEW1XARYUNO,1302
5931,0.89,CDBW,504,A15RKFWXR5W3PP,465
5932,0.9,Joe Tye,164,ABPP7GXEYMRG9,1831
5933,0.9,L. D. Rafey,294,A1NUR3P0MCIAA3,560
5934,0.84,David Valentino,243,A2MF4ENCAUWXFK,693
5935,0.86,BJs Book Blog,237,ASYM7A3FSQ6Y4,671
5936,0.85,CocoComplexion,131,AFPZLMFCIH4G4,509
5937,0.9,Kmama1,138,A2M4RQ3APT4MNV,364
5938,0.84,Barbara Cheney,903,A1BBCMQSEJN0PP,401
5939,0.86,Kindle Customer,1154,AYUTCGVSM1H7T,275
5940,0.9,A. J. Abadsafian,161,A2KTRO275LJY1R,1160
5941,0.67,C. Yates,1005,A31XW1RTQ4ZG9W,1288
5942,0.84,Karen Talley,241,AQFF452SVDF48,403
5943,0.88,Kim,327,A2TPZW2V21LH2R,709
5944,0.77,Reader,617,A1QTTDEVDELZA8,751
5945,0.81,Stacie Gorkow,465,A2PWDBZQPR9JU6,661
5946,0.83,xxstarstruckxx,443,AS8K2326H08KZ,266
5947,0.88,Geronimo,62,ACMFGPCTQX0F4,3726
5948,0.87,Lkg4btrlife,485,AJ0B07O4XYJ3T,528
5949,0.84,Heather,321,A1NDAG3SES25BZ,286
5950,0.77,Barthbill,437,AJQFNOFTZ7GOX,1764
5951,0.78,Carlos and Lindsey,500,A1XAG9YCYKPFMK,304
5952,0.89,Brian,269,A22K5CUTUGJMAA,1241
5953,0.91,JPfromOH,340,A1YP96MT6W9FTB,1313
5954,0.76,C Wahlman,742,A10E3F50DIUJEE,1225
5955,0.89,Lukester,118,A26ER7QE4RC38C,2495
5956,0.85,Pormmom,498,A1O5BMIWBH4OG2,879
5957,0.88,Deena Peterson,324,A3M933APPNUAOG,686
5958,0.91,lental,191,A347PDU84FVCRF,795
5959,0.91,Herschel Greenberg,143,A2KP4CWYUTKUFO,2236
5960,0.87,L. Jenkins,580,A1PB97BLMR9X2S,1384
5961,0.75,Adam Seale,836,A23LG4YF4PFWEO,412
5962,0.86,Benjamin Thomas,305,A1QGDMR4XJOA6N,1766
5963,0.67,R,743,A27HLTDITCL1O8,1620
5964,0.83,Janet Chandler,532,A366S12KCZ280V,586
5965,0.93,Indigo Fields,70,A11TKHCI3Y6JVL,378
5966,0.87,Annie T,180,A1W31W7O8D5EW,726
5967,0.85,Dafna Yee,611,A3JUXLB4K9ZXCC,1514
5968,0.75,Kimberly,603,A1AHNM2DEP0SNP,450
5969,0.82,KC in Lexington,151,A2LVOM4UW5NDC6,595
5970,0.76,Woodlandtrails,341,A3DJXS3PFBB48P,2186
5971,0.93,StevieQ,133,A14J87NHJAGPYR,2331
5972,0.9,Mary Lou PagePrincess Hoffman,534,A1UPHTDW5GM12T,648
5973,0.83,"D.Hart, RCIS",1608,A3QR6ZHD8304K1,551
5974,0.87,andreac,423,A2KJUKS2P8BW31,669
5975,0.96,Erik Johnson,112,A20535WAMJUP3U,963
5976,0.91,kylemag,239,A1OLKVJAEE2ESO,3950
5977,0.91,FIllC,111,A1OTN4X6M20GQJ,817
5978,0.82,Teressa Short,551,A16A7NKAXYWHRT,593
5979,0.92,busymom,159,A3HLAMP842AMWI,1532
5980,0.68,Dr. Wilson Trivino,1041,AWFMGDUUGNGYW,1410
5981,0.95,Elizabeth Van Pelt,70,A3G67OQDJTN0B,686
5982,0.83,John DiCapua,239,A1Y6WL5RIHQORT,530
5983,0.85,C,99,ASAVPW3PD4R3A,724
5984,0.95,PB2008,140,ARQ945F4OIWVI,1222
5985,0.76,K. B. Fenner,676,A2KUUIJ52MWDAS,1971
5986,0.95,Hello World!,93,A2O7CETXYYM8RB,239
5987,0.9,Tim Z,128,A2YFS7NTL9GFH0,776
5988,0.96,Alexis,39,A2VQ0EFE51VVSN,353
5989,0.74,slim,752,A1ZZR25X0CNOJX,2013
5990,0.84,Inspired Reviews!,177,A2DWKT55XRGNCZ,514
5991,0.97,Kimmy in Valencia,167,A1Y1L56592H2ZX,6831
5992,0.79,Tbascoebuzz,676,AL4D6OHMS2Z9P,739
5993,0.85,Jones,253,A3UCF82XIPJME2,1532
5994,0.84,C. Taylor,361,A2CRIQOX1SYA3I,1224
5995,0.91,KOMET,334,A36592JGI117L5,1502
5996,0.92,Riyad Kalla,200,A3TXQIOHXRCDFC,1879
5997,0.89,MC Ronson,146,A1R0QNHP1CPJTY,374
5998,0.87,DaveW.,25,A3F2DJ4JWWPK1J,827
5999,0.95,DD67,247,A2QX7NV9PZEV8T,1171
6000,0.82,Jared M. Kuntz,134,A3JBLXCH954NMV,1056
6001,0.86,Zaphod Beeblebrox,144,A10HJSY3HFSQJP,645
6002,0.84,Bornintime,184,AGRYDACL809GW,3030
6003,0.85,J. Hale,136,ARRNOA2H9V4ZZ,1408
6004,0.95,MJNC367,126,A28WEIBTTM21J1,876
6005,0.78,becp,442,A2QWHEI914GHRZ,657
6006,0.84,Alma,200,A32F1YXKEJNMMU,540
6007,0.96,David Diamond,98,ASXDRKXJPRVUA,1329
6008,0.97,TB1024,36,A258Y58O54BEAF,572
6009,0.84,Kristi Sorg,443,A351GR35ZN5ZKH,663
6010,0.89,Larry,232,A2PICNZWHEINQC,527
6011,0.95,Amazon Customer,84,A3PTSN0CFNUYJ,849
6012,0.81,Dorothy Parker,111,A28ZVRNMG78LQ3,790
6013,0.86,Step Into Fiction,553,A2LNHLLIDZLZ21,1610
6014,0.84,Jessica A. Dewaay,335,A3H11VW0L01A1T,685
6015,0.96,Just G,169,A1TULMI41HYT5O,1049
6016,0.84,Gaiking,100,A1S2M6SA4OAUNK,2219
6017,0.81,Joy D. Leftow,512,A2HOPYNO8PMUHP,400
6018,0.93,Mike Billington,245,A1PZU88ONVYUHB,359
6019,0.86,Kelly Klepfer,699,A1EHTFVSD0H7I6,2973
6020,0.8,Ashley P.,503,A2AMSFMUWXREZZ,541
6021,0.94,Veritas Vincit,444,A2GU8WAUL1GREZ,429
6022,0.96,howunlikely,33,AQT8UH90YBR5F,1160
6023,0.83,Toni V. Sweeney,546,A3S7REHVBOSTLR,537
6024,0.94,r3v0lution,57,AE12OGX5S9PMU,2924
6025,0.94,judy,105,AU7XEEMQ13NPE,554
6026,0.88,T.C.,449,A2CGORRQGDEL37,670
6027,0.79,Ben Cramer,498,A3KPJ1MOGTZVGC,1929
6028,0.87,Jane Rosenthal,485,A3MX12O0RFMWW6,1070
6029,0.83,J. W. Kennedy,359,A2BFC5WQGVP27G,3134
6030,0.94,Eddie Landsberg,711,AQLKBEVHUQ0JK,8654
6031,0.87,Ram-Z,362,A3JCBDXNF0ZB66,521
6032,0.82,JUST-JIM,341,A3PU3EDJ2FG1AW,1047
6033,0.98,Kelly R. Wilson,40,A3SMVJ9Y529BNB,187
6034,0.9,G. Edmonson,338,A35AMPDFAB8JLT,1046
6035,0.82,Pat Halbe,771,AMBOTQD5CV2FK,304
6036,0.96,P. Scott,63,A318QI2GIITH2X,1312
6037,0.8,Averagejoe,315,A25GR9RAM8AO2L,1386
6038,0.82,Dennis & Veronica,582,A3JAITM5A93M0U,594
6039,0.89,Chloegirl,310,ALUG4B13HWSBF,489
6040,0.72,J. Martin,475,A18P0T2NZTGWYX,4206
6041,0.86,A Voracious Reader,747,A2FOQS9I8RI0V6,788
6042,0.86,Amazonshoe,113,A3SA6RLQ0NZE6H,935
6043,0.91,iReview,92,A1UEILMFX6GROB,1192
6044,0.88,Yuna,307,A3A806DMI8S28I,434
6045,0.86,Halo,326,AW1INM32GHRIA,262
6046,0.92,JWLV,85,A18PNDRAJH7ZPF,301
6047,0.75,Penny Thoughtful,593,A3JM25YVLEE318,3962
6048,0.85,Radar626,364,A1LINA8MCSONQL,748
6049,0.79,Jill P. Jones,459,A31QFW5NEW6BFV,777
6050,0.98,DreamerNorth,112,A1NA0JCTWZKGO8,351
6051,0.9,Jocelyn,527,A270EGZU5VJOAL,1087
6052,0.92,P@BL(),101,A1Q4S3NQB8ZTOP,853
6053,0.93,William,103,AKQLMC9400YZW,399
6054,0.89,Farthion,94,A3I04CBXGNEX6,720
6055,0.85,Kount Rockula,188,A19IAK20JEFQNI,685
6056,0.84,M. B. Walters,454,A45S6D1P309G9,1362
6057,0.92,EvanstonIrish,93,A3NFFHOUDFJ82V,479
6058,0.88,Ariel Meadow Stallings,140,A3IIYC4PF1DTG9,1385
6059,0.92,Mr. Cong,192,A12EUN5K64R1KJ,912
6060,0.84,Grom and Kit,407,A2VD8Y2YN37VUO,457
6061,0.86,Amazon Customer,201,A2HY1IGOK2MX5G,827
6062,0.79,Sunshine on a Rainy Day,652,A1BNWEJ7RVPLQ1,398
6063,0.91,Loves Books in MD,353,A13700AF4X40YG,2112
6064,0.78,Star Stingy! AKA Ashley M,383,AKF1XBBWAQR6L,774
6065,0.88,Person in Hiding,238,A3K3OWF7TEM685,979
6066,0.91,Kingcrimsonprog,490,A2R9CA3YT1WUNV,1585
6067,0.83,Carolyn Bunch,484,A2WHCG43ODIPMT,463
6068,0.85,S. Haas,298,A1GUN2J1FDYNF3,869
6069,0.9,Trinity,105,A1MJLMH1AR1MW6,731
6070,0.83,Nats,157,A154HPDBJE78Q2,1650
6071,0.83,lawboss,203,A187AV2P1G7QVF,522
6072,0.77,Kristy Nielsen,1181,A1UXNOX03UE9F4,486
6073,0.78,Strawberry,686,A2Z1QLLCU4B9EW,303
6074,0.86,ExPatInAsia,166,A3H3HJN8P1DUWF,1103
6075,0.89,The Strife of Love in a Dream,314,A141INO5311NA,2128
6076,0.91,Mr John Haueisen,427,AXLN36UV9KGXD,2998
6077,0.84,T. McCool,343,A3H7DVRC2QLH6S,1495
6078,0.96,Melissa M,123,A1I5O7UI9QN3B1,1154
6079,0.76,K. L. Cotugno,960,A2TWBMSMBXFJKE,3227
6080,0.87,Amazon Customer,286,A2QBB1F8P8NAUQ,550
6081,0.77,monica,1253,A308AYRQ6FSSPE,1070
6082,0.76,CB,824,AVUJP7Z6BNT11,503
6083,0.93,Cristie Wynne,171,A3EAC9LXHJYR0X,127
6084,0.83,MT57,238,A11QP7ANI8DQGS,1518
6085,0.73,Barb,858,A21ACKP1NWDCDJ,646
6086,0.88,Billy J. Hobbs,423,A9ETDX5K04DY,3315
6087,0.82,Brent T. Poss,164,AASACKX93RMG8,450
6088,0.85,Kurt Harding,1218,A1ODZ7SDUPEGNK,10398
6089,0.82,TwinMama08,434,ARABXIKXWURPJ,372
6090,0.91,Consumer Advocate,32,AF0WVLNPQCFRN,1438
6091,0.76,TLR,627,A2P4W7YS7RKHUN,1863
6092,0.89,S. Lipson,520,AGFW667QNHDOY,3458
6093,0.87,C. O. Dickerson,145,A3MMVTD7DA3PJ8,1127
6094,0.81,Nice Lady,806,A1Q7A78VSQ5GQ4,1379
6095,0.8,Alizabeth,533,A2EYD04SJL0M6T,502
6096,0.97,Carol K.,42,A1R6ZYGXWZX0ZG,184
6097,0.93,Gerianne Slavinsky,452,A1VY9CT6I6TGV4,322
6098,0.88,Amanda D.,303,A3P83RFCGXNECN,293
6099,0.83,Born to Read,362,AFDT9VMWE601S,1707
6100,0.89,Monkey,90,AIV6OV1PUCEIJ,1097
6101,0.89,William Bagley,377,AARHLUIV2NNI2,2354
6102,0.93,Hunter S. Jones,365,A7ZPNYCEN1II1,622
6103,0.85,Joey & Kelly,288,A26H0I7JX18219,306
6104,0.85,kristyrae21,236,A1X5K5AFPF2LNJ,472
6105,0.89,SH,708,A3UCN2Z1QBK7OQ,920
6106,0.82,Kindred,178,APMJZGHOHGXY9,1035
6107,0.94,Veggie Head Cat Lady,51,A1UB4WHH9ADHKK,520
6108,0.9,spacefrost,298,APVEFBIJPTYWU,438
6109,0.81,Clio Reads,270,AU2V0FIBAEGXN,825
6110,0.82,Dr. Loomis,351,AQGGK340JR2V9,931
6111,0.85,Inez,335,APC80YXO8LXWE,377
6112,0.87,R. West,354,A3US0VOOEK3VZ8,478
6113,0.89,Kiwi,589,A38CKJ7C1K71JF,5547
6114,0.88,Daydreamer,406,A2K7V3G4598QRF,869
6115,0.92,morganbaby,110,A30EPHX6OP244B,944
6116,0.92,Christopher Pyle,45,A1ET6OV6O5QEST,1065
6117,0.88,Timothy L. Wagner,129,A3VH3ZWSNGJ1N7,769
6118,0.82,Moe,125,A3RTBSW5AOHK2Y,547
6119,0.92,Matthew Dyer,186,AHCVXRSGA7VWU,1203
6120,0.94,Bill Gallagher,80,A1TSOWAPTYG6NU,2118
6121,0.9,ONENEO,430,AHF97M45JFCB,4139
6122,0.79,Clarissa's Blog,425,A3CNM18PWKI1Z9,4814
6123,0.79,Edward J. mccarthy Jr.,517,A2A6UV0Y2SPYMM,860
6124,0.76,Ashley Mott,1169,A16Z2OECAUX8Z4,1621
6125,0.95,Effie,132,A1H7CKOA2DQJU0,964
6126,0.91,Lilly Y.,222,A2KLHTRV13YYS8,284
6127,0.83,Amazon Customer,261,A2IXAIARL0CDY7,524
6128,0.81,Mom2three,382,A354P7BWY7TU1E,317
6129,0.82,A Mom,607,AY2AGGCHR8KSN,488
6130,0.79,Jeka,469,A11K4G2X641B38,350
6131,0.75,Chris,672,A1FK6IQ111SJDR,1298
6132,0.75,night player,581,A1R8R7XKJJ3Q3T,1144
6133,0.96,Jeffrey Stanley,108,A3I04RM049YS8Y,14964
6134,0.93,Happy Customer,66,A2LRT7GU3FSMVE,401
6135,0.87,kanter,241,A1FZ6L86SE3RNM,678
6136,0.89,DICE,46,A2LLVLJ84Q8JUH,567
6137,0.75,Wayne A McCoy,850,AP8X34U02K4V6,685
6138,0.89,Kindle Customer,207,A3JF001WP479T7,2128
6139,0.82,Robert Duncanson,241,AVV7UXTHR0NWS,548
6140,0.78,Dustbunny,517,A1LHCUV1YEFCDV,424
6141,0.87,Brit1219,258,A3V46SZDO9FXQI,371
6142,0.9,Silva D,279,A1YYSWBMIOZO14,370
6143,0.89,Valnastar,324,A1NDYL6D6QNVCI,5308
6144,0.92,Shopping Mom of 3,308,AEK5GOE7UFP2P,1992
6145,0.69,P. Breakfield IV,446,A1E55W6ES0FY17,2296
6146,0.84,Candy P,651,A2MNIKPTYDDVN7,266
6147,0.91,M. Donnelly,154,A2H8F55EZZ89TO,1304
6148,0.96,ereader,79,ABQH8HJ8AJ83G,1178
6149,0.94,huntress (Robyn U.),546,A1KRVT5N93PLPL,535
6150,0.85,30 Book A Month Reader,147,ANB727EBM4LRS,2685
6151,0.85,Master Woo,492,A185O1MX1RP964,489
6152,0.91,Sunny,80,A20WN2WV2HM2LI,500
6153,0.79,Peter G. Keen,357,A2QEA1RKT5N09I,2543
6154,0.87,Saenar Drift,249,A2OSZF63XBU5VJ,390
6155,0.89,K. Bond.,109,A3BAQWA6FLFTJ8,438
6156,0.89,Marablaise,427,A3DSLWGOCPINUZ,295
6157,0.87,E. K. Wlin,57,A32BJDGFY4QM7K,1662
6158,0.95,Vinny,54,A33AOEP6E9FUL9,1193
6159,0.85,vamommy,566,A3R01WHD75L6FG,1084
6160,0.77,Jean,550,A21Q18JIMSWIFA,672
6161,0.88,Ethan,220,A26SV90ILK5BNO,1565
6162,0.83,Utah Mom,509,A2F35SS0RKWSO2,1444
6163,0.78,David Kenney,453,A137SY2CCOWTP6,1331
6164,0.9,SanaAngels,293,A2HPXN1IATETG3,565
6165,0.95,M. Smith,362,A22RLGFBCSOAUO,503
6166,0.81,M. Hudson,261,A1LX95ESZ0HDYL,975
6167,0.79,Paula L. Phillips,1426,A3PATLW8T3PQV7,721
6168,0.88,fdoamerica,657,A2CBZMETQJTNEE,6868
6169,0.77,Dawn Gross,690,A2I3CN0VEBXD8O,383
6170,0.8,notsoNEWKINDLEUSER,379,A34GB2ZA1JLGND,536
6171,0.86,GARY WEBB,320,A1CL9LBD8NM66A,456
6172,0.88,S. Harrison,125,A3UL74QKX9M6Y3,672
6173,0.75,curlyfreckles,1716,A2KMUWYGZDMIW5,526
6174,0.88,R. Dowling,193,A3UC3YT2E65LZO,1474
6175,0.94,Rell,51,A2LPY0UM9WYFPX,1394
6176,0.91,Caraleisa,182,A36JK2BSXS0U43,1776
6177,0.92,Mark,110,A5O4ZXR93UBKG,1364
6178,0.75,Martin Asiner,652,AAW58LG72PG7I,3549
6179,0.84,Beto Uribe,249,ACTMJTZO61RGV,499
6180,0.9,A Triangular Dog,122,A2V5YPH4S8KVEO,311
6181,0.94,AM,139,A3PQTLORUKTSQU,776
6182,0.91,T.J.B.,242,A223GK6YCLN00F,1042
6183,0.94,Nicolerko,524,A3O24SH2K12EL7,486
6184,0.78,Jordan,253,A18N6P1LXMTLZ0,821
6185,0.94,RJ the Great Cat Lover,726,A15JPYV0L19RF,648
6186,0.89,mother of 3,184,A25ND1VXTT9LF,640
6187,0.74,Mary I. Oliver,276,A9ARVDAUZEHDM,919
6188,0.82,kaioatey,348,A1NIEIENEWXCCQ,3779
6189,0.8,Sticky,197,A3E6DQHSW5OH5X,545
6190,0.86,Darlene @ Peeking Between the Pages,661,A2VPX1QH62VSMH,883
6191,0.82,Comp Expert,618,A2SH6A32BE6NEV,1647
6192,0.79,Ryan,146,A2SEG7IZFEI5U2,771
6193,0.91,Ryan Winkleman,259,A294SHLWPSG1BP,2003
6194,0.93,j luvs bks_n_naughtiness,515,A2BLGXJKMAWVU7,362
6195,0.75,JSS,193,A2J9U2J3DYV4ZE,867
6196,0.79,Barbara McArthur,457,A3GUK4RWXKHS9I,1259
6197,0.83,Jonny,1169,A2CY14GNAQT4BY,993
6198,0.93,Anomaly,133,A7BWUDJMFK77J,982
6199,0.89,Alfonzo's Amazon prime directive,254,ATGLHCY1BZ0TO,589
6200,0.85,Mikayla,151,A31Z22BDSJNYF3,582
6201,0.88,Nicole Hewitt,390,A39PUSVKKNSOV5,508
6202,0.75,K.B.,597,A1Y2R2TOJJEOE3,1690
6203,0.85,Ashley LaMar,261,A9M5AODJUR18I,749
6204,0.9,AWBoater,284,AC6Z7DP1Z5GHD,1617
6205,0.9,JLB,310,A2SRJJ5ONR7FPO,234
6206,0.93,Mariellyn,225,AZM83R37R6I5K,227
6207,0.94,Dana,139,ANXT431V3MW4Z,542
6208,0.91,J. Sapa,393,A1XA4BJ23AVBT7,841
6209,0.81,C. Baker,857,A1IL6W1NK05UW9,5335
6210,0.8,John Doe,281,A1M4QC5BZDMBIZ,1321
6211,0.77,Gaby at Starting Fresh blog,925,A19KLUZ1XD3SRN,1564
6212,0.87,Seven Kitties,322,A7T1NIWZHTC4P,4519
6213,0.81,Z. Freeman,716,A3EOVXI1VZIHUQ,2521
6214,0.82,MKinz,272,A3L1BNBV4SS1H8,1665
6215,0.79,Mom of Sons,424,A192Z1UVDNK88E,3542
6216,0.78,CiCi's Reviews,572,AOVE18TWYZRS2,415
6217,0.92,FuzzySapiens,146,A3INHCOW76JAOL,526
6218,0.88,Oland T. Whitecotton,134,A17WJ14DHCVPIY,754
6219,0.93,R. Martin,219,A2F47I9BZ2IMWR,354
6220,0.83,KDMask,762,A1FWFCJU2G7TRA,3009
6221,0.92,Susan,229,A25JGOX1Q1JCDS,627
6222,0.82,Rhonda Best,503,A2QKNQRPHJUZ33,218
6223,0.88,Desert Mambo,210,AUGU89R1XNKX9,701
6224,0.9,GQ,140,A3C9PDZ3LAI85E,1064
6225,0.82,Cassie W.,410,A2NIGY0RMY5JSG,292
6226,0.87,Bloggers From Down Under,386,A3P9R60GKTK7RF,396
6227,0.67,Jiang Xueqin,706,A2XQMGE2YY88DC,3117
6228,0.98,fender-bender,77,A2D4J55CHOJABX,640
6229,0.95,M. Fields,127,A26OPMU8YTWVOM,1122
6230,0.81,Al,352,A1A2F1ZOWOPNJB,1237
6231,0.79,marjorie H,767,A9XEA1XNL3YK,329
6232,0.88,Brigitte F. Tolson,79,A2OKVTN29PCUQO,2140
6233,0.78,Samantha S.,431,A1DCXGTZ8UQPGL,301
6234,0.81,Samantha Glasser,1078,A37S3ACL57LN62,3918
6235,0.77,Enchanted In Dixie,3129,A36MP37DITBU6F,4071
6236,0.87,Cynthia Jones,226,A39B3VUFRV9ZKR,511
6237,0.87,S. Montgomery,440,A58F10T4OE58C,1173
6238,0.94,Heather M.,59,A2TGGFSMC1VAMK,419
6239,0.87,Eric San Juan,414,A1PEKEZTSDJAVH,1792
6240,0.93,Ashlyn Reagan,60,A214F36VTJNDMO,695
6241,0.86,Snail Dealer,355,AFDJGY68CQL2X,1130
6242,0.77,L. Jonsson,565,ACH3XM6K1M4AK,1811
